project_id,month,true_reduction_tCO2,reported_reduction_tCO2,issued_credits,buffer_credits,retired_credits,overcrediting_tCO2,delivery_risk_flag,price_usd,gross_revenue_usd
P0006,2020-02-01,41.736,50.51,40.302,10.208,12.0,8.775,0,6.46,77.52
P0006,2020-03-01,42.383,40.347,32.193,8.154,8.932,0.0,0,5.75,51.36
P0006,2020-04-01,43.016,38.601,30.8,7.801,5.731,0.0,0,5.61,32.15
P0006,2020-05-01,43.627,37.957,30.286,7.671,13.422,0.0,0,5.01,67.24
P0006,2020-06-01,44.209,53.71,42.856,10.855,12.762,9.501,0,6.84,87.29
P0006,2020-07-01,44.756,48.271,38.516,9.756,11.108,3.516,0,6.32,70.2
P0006,2020-08-01,45.261,51.123,40.791,10.332,5.664,5.862,0,8.04,45.54
P0006,2020-09-01,45.718,43.367,34.603,8.765,10.405,0.0,0,5.94,61.81
P0006,2020-10-01,46.123,56.676,45.222,11.454,10.763,10.553,0,7.19,77.39
P0006,2020-11-01,46.471,42.83,34.174,8.656,10.794,0.0,0,7.07,76.31
P0006,2020-12-01,46.758,49.965,39.867,10.098,12.436,3.207,0,6.49,80.71
P0006,2021-01-01,46.981,48.259,38.506,9.753,13.726,1.279,0,6.28,86.2
P0006,2021-02-01,47.136,55.494,44.279,11.215,24.251,8.358,0,6.45,156.42
P0006,2021-03-01,47.223,45.202,36.066,9.135,8.015,0.0,0,6.23,49.93
P0006,2021-04-01,47.241,48.668,38.832,9.836,13.333,1.427,0,6.78,90.4
P0006,2021-05-01,47.188,49.097,39.175,9.923,11.196,1.909,0,6.44,72.1
P0006,2021-06-01,47.067,50.131,39.999,10.131,12.726,3.064,0,7.22,91.88
P0006,2021-07-01,46.878,50.319,40.149,10.169,15.002,3.441,1,6.7,100.51
P0006,2021-08-01,46.623,53.421,42.625,10.796,19.607,6.798,0,6.75,132.35
P0006,2021-09-01,46.305,54.088,43.157,10.931,15.884,7.783,0,7.94,126.12
P0006,2021-10-01,45.928,47.773,38.118,9.655,14.536,1.845,0,6.63,96.37
P0006,2021-11-01,45.496,48.163,38.429,9.734,16.721,2.667,0,6.18,103.34
P0006,2021-12-01,45.014,49.088,39.167,9.921,14.67,4.074,0,7.39,108.41
P0006,2022-01-01,44.487,49.521,39.513,10.008,12.109,5.034,0,6.3,76.29
P0006,2022-02-01,43.922,46.705,37.266,9.439,13.295,2.782,0,7.43,98.78
P0006,2022-03-01,43.325,48.887,39.007,9.88,14.593,5.562,0,7.91,115.43
P0006,2022-04-01,42.702,47.152,37.623,9.529,6.421,4.45,0,7.41,47.58
P0006,2022-05-01,42.061,48.62,38.794,9.826,17.497,6.559,0,7.43,130.0
P0006,2022-06-01,41.409,41.893,33.427,8.467,12.74,0.484,0,6.24,79.5
P0006,2022-07-01,40.753,44.667,35.64,9.027,15.863,3.914,0,7.86,124.68
P0006,2022-08-01,40.101,40.791,32.547,8.244,12.629,0.69,0,7.81,98.63
P0006,2022-09-01,39.46,35.336,28.194,7.141,6.09,0.0,1,6.92,42.14
P0006,2022-10-01,38.837,38.985,31.106,7.879,8.838,0.148,0,8.83,78.04
P0006,2022-11-01,38.24,41.702,33.274,8.428,12.004,3.463,1,6.99,83.91
P0006,2022-12-01,37.674,38.553,30.761,7.792,6.712,0.879,0,6.77,45.44
P0006,2023-01-01,37.148,36.217,28.897,7.319,14.527,0.0,0,6.74,97.91
P0006,2023-02-01,36.666,41.887,33.422,8.465,7.395,5.221,0,7.9,58.42
P0006,2023-03-01,36.234,43.397,34.627,8.771,19.257,7.163,0,8.13,156.56
P0006,2023-04-01,35.857,40.971,32.691,8.28,12.963,5.114,0,8.25,106.94
P0006,2023-05-01,35.539,40.664,32.446,8.218,13.945,5.124,0,7.83,109.19
P0006,2023-06-01,35.284,33.234,26.517,6.717,5.925,0.0,0,7.6,45.03
P0006,2023-07-01,35.095,39.635,31.625,8.01,10.414,4.541,0,8.64,89.98
P0006,2023-08-01,34.973,43.376,34.609,8.766,11.09,8.402,0,7.65,84.84
P0006,2023-09-01,34.921,42.154,33.634,8.519,17.736,7.233,0,7.51,133.2
P0006,2023-10-01,34.938,37.893,30.235,7.658,18.118,2.955,0,9.13,165.42
P0006,2023-11-01,35.025,41.796,33.349,8.447,19.307,6.771,0,8.45,163.14
P0006,2023-12-01,35.181,36.985,29.511,7.475,2.396,1.804,0,8.67,20.77
P0006,2024-01-01,35.404,36.892,29.436,7.456,11.018,1.488,0,8.82,97.18
P0006,2024-02-01,35.69,40.07,31.972,8.098,7.061,4.38,0,8.15,57.55
P0006,2024-03-01,36.038,40.337,32.185,8.152,11.594,4.298,0,8.04,93.22
P0006,2024-04-01,36.443,36.96,29.49,7.47,9.379,0.517,0,8.98,84.22
P0006,2024-05-01,36.901,38.999,31.117,7.882,5.491,2.098,0,8.27,45.41
P0006,2024-06-01,37.406,44.275,35.327,8.948,8.14,6.869,0,8.9,72.45
P0006,2024-07-01,37.953,38.975,31.098,7.877,13.824,1.022,0,8.69,120.13
P0006,2024-08-01,38.535,42.076,33.573,8.504,11.854,3.542,0,8.08,95.78
P0006,2024-09-01,39.145,43.404,34.632,8.772,10.251,4.259,0,9.43,96.67
P0006,2024-10-01,39.778,46.709,37.269,9.44,14.236,6.931,0,8.12,115.6
P0006,2024-11-01,40.426,43.209,34.476,8.733,8.42,2.783,0,9.09,76.54
P0006,2024-12-01,41.081,45.415,36.237,9.178,15.974,4.334,0,9.04,144.4
P0007,2020-01-01,136.115,181.623,153.762,27.861,38.652,45.508,0,6.15,237.71
P0007,2020-02-01,138.285,160.068,135.513,24.554,63.111,21.783,0,6.46,407.7
P0007,2020-03-01,140.431,153.338,129.816,23.522,43.649,12.907,0,5.75,250.98
P0007,2020-04-01,142.528,155.206,131.397,23.809,29.806,12.678,0,5.61,167.21
P0007,2020-05-01,144.552,183.282,155.166,28.115,48.842,38.73,0,5.01,244.7
P0007,2020-06-01,146.48,143.926,121.848,22.078,31.862,0.0,0,6.84,217.94
P0007,2020-07-01,148.291,166.583,141.029,25.554,36.115,18.292,0,6.32,228.25
P0007,2020-08-01,149.964,174.352,147.606,26.746,27.066,24.387,0,8.04,217.61
P0007,2020-09-01,151.48,168.186,142.386,25.8,50.671,16.705,0,5.94,300.99
P0007,2020-10-01,152.822,208.946,176.894,32.052,28.773,56.124,0,7.19,206.88
P0007,2020-11-01,153.975,183.246,155.136,28.11,40.985,29.271,0,7.07,289.76
P0007,2020-12-01,154.926,183.421,155.284,28.137,61.861,28.495,0,6.49,401.48
P0007,2021-01-01,155.663,197.601,167.289,30.312,89.704,41.938,0,6.28,563.34
P0007,2021-02-01,156.179,182.054,154.127,27.927,49.695,25.875,0,6.45,320.53
P0007,2021-03-01,156.467,157.614,133.436,24.178,46.298,1.147,0,6.23,288.44
P0007,2021-04-01,156.525,186.806,158.15,28.656,66.298,30.281,0,6.78,449.5
P0007,2021-05-01,156.352,175.657,148.712,26.946,46.96,19.306,0,6.44,302.42
P0007,2021-06-01,155.949,173.875,147.202,26.672,71.099,17.926,0,7.22,513.33
P0007,2021-07-01,155.322,200.353,169.619,30.734,13.015,45.031,0,6.7,87.2
P0007,2021-08-01,154.476,167.933,142.172,25.761,52.745,13.457,0,6.75,356.03
P0007,2021-09-01,153.423,180.026,152.41,27.616,35.906,26.602,0,7.94,285.09
P0007,2021-10-01,152.174,178.161,150.831,27.33,52.639,25.986,0,6.63,349.0
P0007,2021-11-01,150.743,180.809,153.073,27.736,73.224,30.066,0,6.18,452.52
P0007,2021-12-01,149.146,204.191,172.868,31.323,57.951,55.045,0,7.39,428.26
P0007,2022-01-01,147.402,160.103,135.543,24.56,38.2,12.701,0,6.3,240.66
P0007,2022-02-01,145.529,169.682,143.653,26.029,48.928,24.153,0,7.43,363.54
P0007,2022-03-01,143.55,183.226,155.119,28.107,43.312,39.676,0,7.91,342.6
P0007,2022-04-01,141.487,166.4,140.875,25.526,47.864,24.914,0,7.41,354.67
P0007,2022-05-01,139.363,153.657,130.086,23.571,37.084,14.294,0,7.43,275.53
P0007,2022-06-01,137.202,154.537,130.831,23.706,31.824,17.335,0,6.24,198.58
P0007,2022-07-01,135.028,173.031,146.488,26.543,25.207,38.003,0,7.86,198.13
P0007,2022-08-01,132.867,139.545,118.138,21.406,46.482,6.677,0,7.81,363.02
P0007,2022-09-01,130.743,174.599,147.815,26.783,42.957,43.855,0,6.92,297.26
P0007,2022-10-01,128.68,173.15,146.589,26.561,26.425,44.471,0,8.83,233.33
P0007,2022-11-01,126.701,149.818,126.836,22.982,23.836,23.117,0,6.99,166.61
P0007,2022-12-01,124.828,151.024,127.857,23.167,42.593,26.196,0,6.77,288.35
P0007,2023-01-01,123.084,149.921,126.923,22.998,28.649,26.837,0,6.74,193.09
P0007,2023-02-01,121.487,138.841,117.543,21.298,40.563,17.354,0,7.9,320.45
P0007,2023-03-01,120.056,144.981,122.741,22.24,54.967,24.925,0,8.13,446.88
P0007,2023-04-01,118.807,115.796,98.033,17.763,66.919,0.0,0,8.25,552.08
P0007,2023-05-01,117.754,119.442,101.12,18.322,36.86,1.689,0,7.83,288.61
P0007,2023-06-01,116.908,126.866,107.405,19.461,54.037,9.958,0,7.6,410.68
P0007,2023-07-01,116.281,128.45,108.746,19.704,16.413,12.169,0,8.64,141.81
P0007,2023-08-01,115.878,141.36,119.676,21.685,30.369,25.482,0,7.65,232.32
P0007,2023-09-01,115.705,137.805,116.666,21.139,40.507,22.1,0,7.51,304.21
P0007,2023-10-01,115.763,144.434,122.278,22.156,46.028,28.671,0,9.13,420.24
P0007,2023-11-01,116.051,136.031,115.164,20.867,17.52,19.98,0,8.45,148.04
P0007,2023-12-01,116.567,136.761,115.782,20.979,51.327,20.194,0,8.67,445.01
P0007,2024-01-01,117.304,142.618,120.74,21.878,47.041,25.313,0,8.82,414.9
P0007,2024-02-01,118.255,129.416,109.563,19.852,40.281,11.161,0,8.15,328.29
P0007,2024-03-01,119.408,129.815,109.901,19.914,41.822,10.407,0,8.04,336.25
P0007,2024-04-01,120.75,134.441,113.817,20.623,30.806,13.691,0,8.98,276.64
P0007,2024-05-01,122.266,126.953,107.478,19.475,47.181,4.687,0,8.27,390.19
P0007,2024-06-01,123.939,138.992,117.671,21.321,41.178,15.054,0,8.9,366.48
P0007,2024-07-01,125.75,144.377,122.23,22.147,35.303,18.627,0,8.69,306.78
P0007,2024-08-01,127.678,136.791,115.808,20.984,44.991,9.113,0,8.08,363.53
P0007,2024-09-01,129.702,141.155,119.502,21.653,25.047,11.452,0,9.43,236.19
P0007,2024-10-01,131.799,146.687,124.185,22.502,34.94,14.887,0,8.12,283.71
P0007,2024-11-01,133.945,170.868,144.656,26.211,40.508,36.923,0,9.09,368.22
P0007,2024-12-01,136.115,176.485,149.412,27.073,52.793,40.37,0,9.04,477.25
P0008,2020-01-01,165.164,214.362,186.838,27.524,59.078,49.198,1,6.15,363.33
P0008,2020-02-01,167.798,233.751,203.737,30.014,50.781,65.953,0,6.46,328.05
P0008,2020-03-01,170.401,214.418,186.887,27.531,68.262,44.017,0,5.75,392.51
P0008,2020-04-01,172.945,238.752,208.096,30.656,86.579,65.807,0,5.61,485.71
P0008,2020-05-01,175.401,251.608,219.301,32.306,98.133,76.206,0,5.01,491.65
P0008,2020-06-01,177.741,243.472,212.21,31.262,62.673,65.731,1,6.84,428.68
P0008,2020-07-01,179.939,224.286,195.488,28.798,113.433,44.347,0,6.32,716.9
P0008,2020-08-01,181.969,250.103,217.989,32.113,74.595,68.133,0,8.04,599.74
P0008,2020-09-01,183.809,259.346,226.046,33.3,127.656,75.537,0,5.94,758.28
P0008,2020-10-01,185.437,259.275,225.984,33.291,82.897,73.837,0,7.19,596.03
P0008,2020-11-01,186.836,232.458,202.611,29.848,112.078,45.622,0,7.07,792.39
P0008,2020-12-01,187.989,249.72,217.656,32.064,119.117,61.731,0,6.49,773.07
P0008,2021-01-01,188.884,252.988,220.504,32.484,58.351,64.104,0,6.28,366.44
P0008,2021-02-01,189.51,307.341,267.879,39.463,91.124,117.832,0,6.45,587.75
P0008,2021-03-01,189.86,265.684,231.57,34.114,78.351,75.824,0,6.23,488.13
P0008,2021-04-01,189.93,249.335,217.32,32.015,96.578,59.405,0,6.78,654.8
P0008,2021-05-01,189.72,274.224,239.013,35.21,61.447,84.504,0,6.44,395.72
P0008,2021-06-01,189.231,248.761,216.82,31.941,48.794,59.53,0,7.22,352.29
P0008,2021-07-01,188.47,251.662,219.348,32.313,156.408,63.192,0,6.7,1047.93
P0008,2021-08-01,187.444,279.193,243.345,35.848,109.043,91.749,0,6.75,736.04
P0008,2021-09-01,186.166,271.472,236.615,34.857,118.253,85.306,0,7.94,938.93
P0008,2021-10-01,184.651,252.43,220.018,32.412,85.147,67.779,0,6.63,564.52
P0008,2021-11-01,182.914,231.569,201.836,29.733,81.726,48.655,0,6.18,505.07
P0008,2021-12-01,180.976,190.753,166.26,24.493,75.438,9.776,0,7.39,557.49
P0008,2022-01-01,178.86,241.083,210.128,30.955,84.13,62.224,0,6.3,530.02
P0008,2022-02-01,176.588,220.116,191.853,28.263,65.151,43.528,1,7.43,484.07
P0008,2022-03-01,174.186,250.456,218.297,32.159,72.173,76.27,0,7.91,570.89
P0008,2022-04-01,171.682,248.043,216.194,31.849,114.802,76.361,0,7.41,850.68
P0008,2022-05-01,169.105,205.477,179.094,26.383,50.803,36.372,0,7.43,377.47
P0008,2022-06-01,166.483,201.674,175.779,25.895,77.991,35.191,0,6.24,486.66
P0008,2022-07-01,163.846,212.0,184.779,27.221,69.408,48.154,0,7.86,545.55
P0008,2022-08-01,161.223,216.728,188.9,27.828,63.778,55.504,0,7.81,498.11
P0008,2022-09-01,158.646,225.666,196.69,28.975,91.213,67.02,0,6.92,631.19
P0008,2022-10-01,156.142,188.575,164.362,24.213,51.43,32.433,0,8.83,454.13
P0008,2022-11-01,153.741,173.615,151.323,22.292,17.142,19.874,0,6.99,119.82
P0008,2022-12-01,151.469,196.691,171.436,25.255,79.704,45.222,0,6.77,539.6
P0008,2023-01-01,149.352,190.813,166.312,24.5,63.544,41.461,0,6.74,428.29
P0008,2023-02-01,147.414,193.585,168.728,24.856,68.428,46.171,0,7.9,540.58
P0008,2023-03-01,145.678,212.74,185.424,27.316,91.269,67.062,0,8.13,742.02
P0008,2023-04-01,144.162,183.602,160.028,23.575,55.758,39.44,0,8.25,460.0
P0008,2023-05-01,142.884,202.997,176.932,26.065,90.598,60.113,0,7.83,709.38
P0008,2023-06-01,141.859,184.658,160.948,23.71,52.831,42.799,0,7.6,401.52
P0008,2023-07-01,141.097,193.152,168.352,24.801,104.168,52.055,0,8.64,900.01
P0008,2023-08-01,140.609,197.62,172.246,25.374,36.788,57.011,0,7.65,281.43
P0008,2023-09-01,140.398,184.238,160.582,23.656,56.495,43.84,0,7.51,424.28
P0008,2023-10-01,140.469,164.051,142.987,21.064,45.505,23.583,0,9.13,415.46
P0008,2023-11-01,140.819,172.441,150.3,22.141,30.287,31.623,0,8.45,255.93
P0008,2023-12-01,141.444,184.303,160.639,23.665,37.16,42.859,0,8.67,322.18
P0008,2024-01-01,142.339,167.024,145.578,21.446,50.623,24.685,0,8.82,446.49
P0008,2024-02-01,143.492,170.557,148.657,21.899,20.689,27.064,0,8.15,168.62
P0008,2024-03-01,144.891,183.644,160.064,23.58,54.481,38.753,0,8.04,438.03
P0008,2024-04-01,146.52,178.843,155.879,22.963,67.09,32.323,0,8.98,602.47
P0008,2024-05-01,148.359,206.028,179.574,26.454,37.255,57.669,0,8.27,308.1
P0008,2024-06-01,150.389,208.413,181.653,26.76,44.466,58.024,0,8.9,395.75
P0008,2024-07-01,152.587,163.555,142.555,21.0,23.562,10.968,0,8.69,204.75
P0008,2024-08-01,154.927,212.836,185.508,27.328,52.129,57.909,0,8.08,421.2
P0008,2024-09-01,157.383,196.032,170.862,25.171,53.786,38.649,0,9.43,507.2
P0008,2024-10-01,159.927,207.484,180.843,26.641,43.127,47.557,0,8.12,350.19
P0008,2024-11-01,162.531,235.988,205.687,30.301,51.26,73.457,0,9.09,465.95
P0008,2024-12-01,165.164,219.901,191.666,28.235,67.913,54.737,0,9.04,613.93
P0009,2020-01-01,1148.86,1482.481,1286.497,195.984,656.486,333.621,0,6.15,4037.39
P0009,2020-02-01,1167.177,1449.855,1258.184,191.671,421.425,282.678,0,6.46,2722.41
P0009,2020-03-01,1185.287,1527.433,1325.506,201.927,589.571,342.146,0,5.75,3390.03
P0009,2020-04-01,1202.985,1548.079,1343.423,204.656,667.142,345.095,0,5.61,3742.67
P0009,2020-05-01,1220.068,1444.774,1253.775,190.999,703.785,224.705,0,5.01,3525.96
P0009,2020-06-01,1236.346,1543.914,1339.808,204.105,413.141,307.568,0,6.84,2825.88
P0009,2020-07-01,1251.631,1523.84,1322.388,201.452,784.61,272.208,0,6.32,4958.74
P0009,2020-08-01,1265.753,1615.505,1401.935,213.57,332.336,349.752,0,8.04,2671.98
P0009,2020-09-01,1278.55,1385.164,1202.045,183.119,241.083,106.614,0,5.94,1432.03
P0009,2020-10-01,1289.877,1429.139,1240.207,188.932,527.716,139.262,1,7.19,3794.28
P0009,2020-11-01,1299.607,1339.429,1162.357,177.073,265.742,39.822,0,7.07,1878.8
P0009,2020-12-01,1307.629,1735.185,1505.794,229.391,830.251,427.557,0,6.49,5388.33
P0009,2021-01-01,1313.852,1586.319,1376.608,209.711,160.746,272.467,0,6.28,1009.48
P0009,2021-02-01,1318.205,1643.352,1426.101,217.251,490.878,325.147,0,6.45,3166.16
P0009,2021-03-01,1320.64,1394.359,1210.024,184.334,509.732,73.719,0,6.23,3175.63
P0009,2021-04-01,1321.128,1720.317,1492.891,227.426,210.888,399.189,0,6.78,1429.82
P0009,2021-05-01,1319.664,1678.084,1456.241,221.843,686.314,358.42,0,6.44,4419.86
P0009,2021-06-01,1316.266,1816.999,1576.791,240.207,264.361,500.733,0,7.22,1908.69
P0009,2021-07-01,1310.97,1833.103,1590.767,242.336,610.713,522.133,0,6.7,4091.78
P0009,2021-08-01,1303.838,1680.228,1458.102,222.126,539.525,376.39,0,6.75,3641.79
P0009,2021-09-01,1294.949,1633.509,1417.559,215.95,526.545,338.56,0,7.94,4180.77
P0009,2021-10-01,1284.406,1646.344,1428.697,217.647,636.381,361.939,0,6.63,4219.21
P0009,2021-11-01,1272.326,1577.625,1369.063,208.562,606.103,305.298,1,6.18,3745.72
P0009,2021-12-01,1258.848,1536.816,1333.649,203.167,325.649,277.968,0,7.39,2406.55
P0009,2022-01-01,1244.123,1553.76,1348.353,205.407,310.76,309.637,0,6.3,1957.79
P0009,2022-02-01,1228.32,1559.994,1353.763,206.231,480.39,331.675,1,7.43,3569.3
P0009,2022-03-01,1211.615,1421.496,1233.575,187.922,174.592,209.881,0,7.91,1381.02
P0009,2022-04-01,1194.2,1453.157,1261.05,192.107,635.144,258.957,0,7.41,4706.42
P0009,2022-05-01,1176.271,1685.665,1462.82,222.845,469.552,509.394,0,7.43,3488.77
P0009,2022-06-01,1158.032,1387.191,1203.804,183.387,755.064,229.159,0,6.24,4711.6
P0009,2022-07-01,1139.688,1377.067,1195.018,182.048,492.426,237.378,0,7.86,3870.47
P0009,2022-08-01,1121.449,1450.352,1258.616,191.737,338.999,328.903,0,7.81,2647.58
P0009,2022-09-01,1103.52,1277.698,1108.786,168.912,244.222,174.178,0,6.92,1690.02
P0009,2022-10-01,1086.105,1314.345,1140.589,173.756,568.992,228.24,0,8.83,5024.2
P0009,2022-11-01,1069.4,1180.577,1024.504,156.072,51.225,111.176,0,6.99,358.06
P0009,2022-12-01,1053.597,1306.98,1134.197,172.783,328.78,253.383,0,6.77,2225.84
P0009,2023-01-01,1038.872,1199.41,1040.848,158.562,623.377,160.538,0,6.74,4201.56
P0009,2023-02-01,1025.394,1069.392,928.018,141.374,311.189,43.998,0,7.9,2458.39
P0009,2023-03-01,1013.314,1303.126,1130.853,172.273,481.449,289.812,0,8.13,3914.18
P0009,2023-04-01,1002.771,1324.371,1149.289,175.082,393.623,321.601,0,8.25,3247.39
P0009,2023-05-01,993.882,1217.635,1056.663,160.971,434.531,223.752,0,7.83,3402.38
P0009,2023-06-01,986.75,1413.082,1226.273,186.809,299.059,426.332,0,7.6,2272.85
P0009,2023-07-01,981.454,1057.638,917.818,139.82,324.847,76.183,0,8.64,2806.68
P0009,2023-08-01,978.056,1068.991,927.671,141.321,458.905,90.936,0,7.65,3510.62
P0009,2023-09-01,976.592,1226.09,1064.001,162.089,365.713,249.498,0,7.51,2746.5
P0009,2023-10-01,977.08,1310.529,1137.277,173.252,409.621,333.448,0,9.13,3739.84
P0009,2023-11-01,979.515,1208.288,1048.552,159.736,516.012,228.773,0,8.45,4360.3
P0009,2023-12-01,983.868,1184.579,1027.978,156.601,485.397,200.711,0,8.67,4208.39
P0009,2024-01-01,990.091,1128.374,979.203,149.171,361.557,138.282,0,8.82,3188.93
P0009,2024-02-01,998.113,1428.052,1239.264,188.789,307.09,429.939,0,8.15,2502.78
P0009,2024-03-01,1007.843,1199.367,1040.811,158.556,222.353,191.525,0,8.04,1787.72
P0009,2024-04-01,1019.17,1336.644,1159.94,176.704,430.394,317.474,0,8.98,3864.94
P0009,2024-05-01,1031.967,1311.462,1138.087,173.375,396.576,279.495,0,8.27,3279.68
P0009,2024-06-01,1046.089,1155.555,1002.79,152.764,557.138,109.466,0,8.9,4958.53
P0009,2024-07-01,1061.374,1414.048,1227.111,186.937,893.931,352.673,0,8.69,7768.26
P0009,2024-08-01,1077.652,1274.715,1106.198,168.517,603.371,197.064,0,8.08,4875.24
P0009,2024-09-01,1094.735,1411.157,1224.602,186.555,350.893,316.421,0,9.43,3308.92
P0009,2024-10-01,1112.433,1447.669,1256.287,191.382,391.683,335.236,0,8.12,3180.47
P0009,2024-11-01,1130.543,1389.574,1205.872,183.702,183.659,259.031,0,9.09,1669.46
P0009,2024-12-01,1148.86,1631.899,1416.162,215.737,537.415,483.039,0,9.04,4858.23
P0010,2020-01-01,536.056,692.607,590.378,102.229,161.79,156.551,0,6.15,995.01
P0010,2020-02-01,544.603,753.768,642.512,111.256,190.622,209.165,0,6.46,1231.42
P0010,2020-03-01,553.053,700.987,597.522,103.466,151.971,147.935,0,5.75,873.83
P0010,2020-04-01,561.31,818.822,697.964,120.858,208.002,257.512,0,5.61,1166.89
P0010,2020-05-01,569.282,687.707,586.201,101.506,215.517,118.426,0,5.01,1079.74
P0010,2020-06-01,576.876,858.805,732.045,126.76,221.345,281.928,0,6.84,1514.0
P0010,2020-07-01,584.009,727.014,619.706,107.307,219.87,143.005,0,6.32,1389.58
P0010,2020-08-01,590.598,752.295,641.256,111.039,211.904,161.697,0,8.04,1703.71
P0010,2020-09-01,596.569,786.941,670.789,116.152,214.99,190.372,0,5.94,1277.04
P0010,2020-10-01,601.854,739.111,630.018,109.093,197.884,137.257,0,7.19,1422.79
P0010,2020-11-01,606.394,710.308,605.467,104.841,382.887,103.914,0,7.07,2707.01
P0010,2020-12-01,610.137,808.611,689.26,119.351,165.719,198.474,0,6.49,1075.52
P0010,2021-01-01,613.041,799.878,681.816,118.062,231.769,186.838,0,6.28,1455.51
P0010,2021-02-01,615.072,886.582,755.723,130.86,167.523,271.511,0,6.45,1080.52
P0010,2021-03-01,616.208,844.672,719.998,124.674,300.169,228.464,0,6.23,1870.05
P0010,2021-04-01,616.436,752.774,641.665,111.109,268.055,136.338,0,6.78,1817.41
P0010,2021-05-01,615.753,824.975,703.209,121.766,225.834,209.223,0,6.44,1454.37
P0010,2021-06-01,614.167,737.63,628.756,108.874,138.502,123.463,0,7.22,999.98
P0010,2021-07-01,611.696,682.781,582.003,100.778,247.62,71.085,0,6.7,1659.05
P0010,2021-08-01,608.368,763.702,650.979,112.722,318.318,155.334,0,6.75,2148.65
P0010,2021-09-01,604.221,736.835,628.078,108.757,90.957,132.614,0,7.94,722.2
P0010,2021-10-01,599.301,723.477,616.692,106.785,150.89,124.176,0,6.63,1000.4
P0010,2021-11-01,593.665,815.097,694.789,120.308,224.519,221.432,0,6.18,1387.53
P0010,2021-12-01,587.376,746.25,636.103,110.146,212.226,158.874,0,7.39,1568.35
P0010,2022-01-01,580.506,685.702,584.492,101.21,200.614,105.196,1,6.3,1263.87
P0010,2022-02-01,573.132,701.72,598.146,103.574,251.434,128.588,0,7.43,1868.15
P0010,2022-03-01,565.337,734.486,626.076,108.41,189.292,169.149,0,7.91,1497.3
P0010,2022-04-01,557.211,593.148,505.599,87.549,169.695,35.936,0,7.41,1257.44
P0010,2022-05-01,548.846,724.582,617.634,106.948,260.872,175.736,0,7.43,1938.28
P0010,2022-06-01,540.335,699.799,596.509,103.29,182.482,159.464,0,6.24,1138.69
P0010,2022-07-01,531.776,701.902,598.302,103.601,311.256,170.126,0,7.86,2446.47
P0010,2022-08-01,523.266,735.673,627.087,108.585,230.477,212.407,0,7.81,1800.03
P0010,2022-09-01,514.9,721.63,615.118,106.513,290.519,206.73,0,6.92,2010.39
P0010,2022-10-01,506.774,621.811,530.032,91.779,206.929,115.037,0,8.83,1827.18
P0010,2022-11-01,498.98,691.134,589.123,102.011,265.543,192.154,0,6.99,1856.15
P0010,2022-12-01,491.606,635.955,542.088,93.867,198.934,144.348,0,6.77,1346.78
P0010,2023-01-01,484.736,559.833,477.202,82.631,182.244,75.098,0,6.74,1228.32
P0010,2023-02-01,478.447,608.173,518.407,89.766,217.143,129.726,0,7.9,1715.43
P0010,2023-03-01,472.811,594.853,507.052,87.8,159.063,122.042,0,8.13,1293.18
P0010,2023-04-01,467.891,618.771,527.441,91.331,292.944,150.881,0,8.25,2416.79
P0010,2023-05-01,463.744,553.733,472.002,81.731,135.447,89.989,0,7.83,1060.55
P0010,2023-06-01,460.416,548.394,467.451,80.943,240.461,87.978,0,7.6,1827.5
P0010,2023-07-01,457.945,598.201,509.907,88.294,168.307,140.256,0,8.64,1454.17
P0010,2023-08-01,456.359,548.694,467.706,80.987,224.341,92.335,0,7.65,1716.21
P0010,2023-09-01,455.676,559.888,477.249,82.64,205.962,104.212,0,7.51,1546.77
P0010,2023-10-01,455.904,550.056,468.868,81.188,245.274,94.152,0,9.13,2239.35
P0010,2023-11-01,457.04,598.828,510.441,88.387,370.047,141.788,0,8.45,3126.9
P0010,2023-12-01,459.071,594.968,507.151,87.817,342.052,135.897,0,8.67,2965.59
P0010,2024-01-01,461.975,568.757,484.808,83.948,160.022,106.782,0,8.82,1411.39
P0010,2024-02-01,465.718,459.454,391.639,67.815,152.097,0.0,0,8.15,1239.59
P0010,2024-03-01,470.257,631.202,538.036,93.165,154.762,160.944,0,8.04,1244.29
P0010,2024-04-01,475.543,561.329,478.477,82.852,192.508,85.786,0,8.98,1728.72
P0010,2024-05-01,481.514,619.479,528.044,91.435,120.235,137.965,0,8.27,994.34
